dataset,source,target,bridge,within_community
C. elegans,151,152,False,False
C. elegans,151,162,False,False
C. elegans,151,196,False,True
C. elegans,151,197,False,False
C. elegans,151,220,False,False
C. elegans,152,267,False,False
C. elegans,152,272,False,False
C. elegans,152,273,False,False
C. elegans,152,266,False,False
C. elegans,152,270,False,False
C. elegans,152,271,False,False
C. elegans,152,153,False,True
C. elegans,152,163,False,True
C. elegans,152,197,False,True
C. elegans,152,198,False,True
C. elegans,152,199,False,True
C. elegans,152,220,False,True
C. elegans,153,267,False,False
C. elegans,153,266,False,False
C. elegans,153,268,False,False
C. elegans,153,269,False,False
C. elegans,153,270,False,False
C. elegans,153,271,False,False
C. elegans,153,154,False,True
C. elegans,153,164,False,True
C. elegans,153,199,False,True
C. elegans,153,201,False,True
C. elegans,153,220,False,True
C. elegans,154,267,False,False
C. elegans,154,266,False,False
C. elegans,154,155,False,True
C. elegans,154,164,False,True
C. elegans,154,202,False,True
C. elegans,154,203,False,True
C. elegans,154,220,False,True
C. elegans,155,267,False,False
C. elegans,155,266,False,False
C. elegans,155,194,False,True
C. elegans,155,195,False,True
C. elegans,155,220,False,True
C. elegans,155,165,False,True
C. elegans,156,231,False,True
C. elegans,156,223,False,True
C. elegans,156,253,False,True
C. elegans,156,236,False,True
C. elegans,156,215,False,True
C. elegans,157,267,False,False
C. elegans,157,272,False,False
C. elegans,157,273,False,False
C. elegans,157,266,False,False
C. elegans,157,162,False,True
C. elegans,157,163,False,True
C. elegans,157,196,False,False
C. elegans,157,197,False,True
C. elegans,157,198,False,True
C. elegans,157,199,False,True
C. elegans,157,220,False,True
C. elegans,158,270,False,False
C. elegans,158,271,False,False
C. elegans,158,163,False,True
C. elegans,158,164,False,True
C. elegans,158,197,False,True
C. elegans,158,198,False,True
C. elegans,158,199,False,True
C. elegans,158,201,False,True
C. elegans,158,220,False,True
C. elegans,159,267,False,False
C. elegans,159,266,False,False
C. elegans,159,164,False,True
C. elegans,159,165,False,True
C. elegans,159,198,False,True
C. elegans,159,199,False,True
C. elegans,159,201,False,True
C. elegans,159,202,False,True
C. elegans,159,220,False,True
C. elegans,160,165,False,True
C. elegans,160,199,False,True
C. elegans,160,201,False,True
C. elegans,160,202,False,True
C. elegans,160,203,False,True
C. elegans,160,220,False,True
C. elegans,161,194,False,True
C. elegans,161,195,False,True
C. elegans,161,202,False,True
C. elegans,161,203,False,True
C. elegans,161,220,False,True
C. elegans,162,170,False,False
C. elegans,162,171,False,False
C. elegans,162,196,False,False
C. elegans,162,197,False,True
C. elegans,162,220,False,True
C. elegans,162,188,False,True
C. elegans,162,190,False,True
C. elegans,162,180,False,True
C. elegans,162,181,False,True
C. elegans,162,193,False,True
C. elegans,163,172,False,True
C. elegans,163,173,False,True
C. elegans,163,190,False,True
C. elegans,163,181,False,True
C. elegans,163,182,False,True
C. elegans,163,183,False,True
C. elegans,163,198,False,True
C. elegans,163,199,False,True
C. elegans,163,220,False,True
C. elegans,163,193,False,True
C. elegans,164,174,False,True
C. elegans,164,190,False,True
C. elegans,164,183,False,True
C. elegans,164,184,False,True
C. elegans,164,185,False,True
C. elegans,164,201,False,True
C. elegans,164,202,False,True
C. elegans,164,220,False,True
C. elegans,164,175,False,True
C. elegans,164,191,False,False
C. elegans,164,193,False,True
C. elegans,165,166,False,False
C. elegans,165,176,False,True
C. elegans,165,185,False,True
C. elegans,165,194,False,True
C. elegans,165,203,False,True
C. elegans,165,220,False,True
C. elegans,165,177,False,True
C. elegans,165,186,False,True
C. elegans,165,193,False,True
C. elegans,166,267,False,True
C. elegans,166,266,False,True
C. elegans,166,268,False,True
C. elegans,166,269,False,True
C. elegans,166,168,False,True
C. elegans,166,220,False,False
C. elegans,166,176,False,False
C. elegans,167,288,False,True
C. elegans,167,289,False,True
C. elegans,167,220,False,False
C. elegans,167,215,False,True
C. elegans,167,234,False,False
C. elegans,168,267,False,True
C. elegans,168,266,False,True
C. elegans,168,270,False,True
C. elegans,168,271,False,True
C. elegans,168,194,False,False
C. elegans,168,195,False,False
C. elegans,168,220,False,False
C. elegans,169,267,False,False
C. elegans,169,272,False,False
C. elegans,169,273,False,False
C. elegans,169,266,False,False
C. elegans,169,270,False,False
C. elegans,169,271,False,False
C. elegans,169,170,False,False
C. elegans,169,220,False,True
C. elegans,170,267,False,True
C. elegans,170,272,False,True
C. elegans,170,273,False,True
C. elegans,170,266,False,True
C. elegans,170,270,False,True
C. elegans,170,271,False,True
C. elegans,170,171,False,True
C. elegans,170,196,False,True
C. elegans,170,220,False,False
C. elegans,171,267,False,True
C. elegans,171,272,False,True
C. elegans,171,273,False,True
C. elegans,171,266,False,True
C. elegans,171,268,False,True
C. elegans,171,269,False,True
C. elegans,171,172,False,False
C. elegans,171,197,False,False
C. elegans,171,220,False,False
C. elegans,172,267,False,False
C. elegans,172,266,False,False
C. elegans,172,270,False,False
C. elegans,172,271,False,False
C. elegans,172,173,False,True
C. elegans,172,197,False,True
C. elegans,172,198,False,True
C. elegans,172,220,False,True
C. elegans,173,267,False,False
C. elegans,173,272,False,False
C. elegans,173,273,False,False
C. elegans,173,266,False,False
C. elegans,173,270,False,False
C. elegans,173,271,False,False
C. elegans,173,174,False,True
C. elegans,173,220,False,True
C. elegans,174,268,False,False
C. elegans,174,269,False,False
C. elegans,174,175,False,True
C. elegans,174,199,False,True
C. elegans,174,201,False,True
C. elegans,174,220,False,True
C. elegans,175,176,False,True
C. elegans,175,220,False,True
C. elegans,176,202,False,True
C. elegans,176,203,False,True
C. elegans,176,220,False,True
C. elegans,177,220,False,True
C. elegans,178,222,False,True
C. elegans,178,275,False,True
C. elegans,178,220,False,False
C. elegans,178,204,False,True
C. elegans,179,220,False,True
C. elegans,180,220,False,True
C. elegans,181,220,False,True
C. elegans,182,220,False,True
C. elegans,183,220,False,True
C. elegans,184,220,False,True
C. elegans,185,220,False,True
C. elegans,186,220,False,True
C. elegans,187,190,False,True
C. elegans,187,188,False,True
C. elegans,187,220,False,True
C. elegans,188,197,False,True
C. elegans,188,220,False,True
C. elegans,188,190,False,True
C. elegans,189,222,False,True
C. elegans,189,223,False,True
C. elegans,189,264,False,True
C. elegans,189,220,False,False
C. elegans,189,215,False,True
C. elegans,190,192,False,False
C. elegans,190,191,False,False
C. elegans,190,196,False,False
C. elegans,190,197,False,True
C. elegans,190,198,False,True
C. elegans,190,199,False,True
C. elegans,190,201,False,True
C. elegans,190,220,False,True
C. elegans,191,192,False,True
C. elegans,191,220,False,False
C. elegans,192,220,False,False
C. elegans,192,193,False,False
C. elegans,193,194,False,True
C. elegans,193,195,False,True
C. elegans,193,201,False,True
C. elegans,193,202,False,True
C. elegans,193,203,False,True
C. elegans,193,220,False,True
C. elegans,194,220,False,True
C. elegans,195,220,False,True
C. elegans,196,272,False,True
C. elegans,196,273,False,True
C. elegans,196,268,False,True
C. elegans,196,269,False,True
C. elegans,196,220,False,False
C. elegans,197,220,False,True
C. elegans,198,220,False,True
C. elegans,199,220,False,True
C. elegans,200,222,False,True
C. elegans,200,223,False,True
C. elegans,200,220,False,False
C. elegans,200,295,False,True
C. elegans,201,220,False,True
C. elegans,202,220,False,True
C. elegans,203,220,False,True
C. elegans,204,242,False,True
C. elegans,204,220,False,False
C. elegans,204,232,False,True
C. elegans,205,220,True,True
C. elegans,206,220,True,True
C. elegans,207,220,True,True
C. elegans,208,220,True,True
C. elegans,209,220,True,True
C. elegans,210,220,True,True
C. elegans,211,220,True,True
C. elegans,212,220,True,True
C. elegans,213,220,True,True
C. elegans,214,239,False,False
C. elegans,214,273,False,False
C. elegans,214,286,False,True
C. elegans,214,290,False,True
C. elegans,214,291,False,True
C. elegans,214,222,False,True
C. elegans,215,233,False,True
C. elegans,215,227,False,True
C. elegans,215,220,False,False
C. elegans,216,220,True,True
C. elegans,217,221,True,True
C. elegans,218,221,True,True
C. elegans,219,231,False,False
C. elegans,219,230,False,True
C. elegans,219,247,False,True
C. elegans,219,246,False,True
C. elegans,220,286,False,False
C. elegans,220,222,False,False
C. elegans,220,294,False,False
C. elegans,220,223,False,False
C. elegans,220,242,False,False
C. elegans,220,264,False,False
C. elegans,220,253,False,False
C. elegans,220,296,False,False
C. elegans,220,275,False,False
C. elegans,220,234,False,False
C. elegans,220,293,False,False
C. elegans,220,292,False,False
C. elegans,220,295,False,False
C. elegans,221,268,False,False
C. elegans,221,269,False,False
C. elegans,223,231,False,True
C. elegans,223,275,False,True
C. elegans,224,232,False,True
C. elegans,224,268,False,False
C. elegans,224,264,False,True
C. elegans,224,291,False,True
C. elegans,224,235,False,True
C. elegans,225,233,False,True
C. elegans,225,269,False,False
C. elegans,225,275,False,True
C. elegans,225,291,False,True
C. elegans,225,296,False,True
C. elegans,225,236,False,True
C. elegans,226,232,False,True
C. elegans,226,273,False,False
C. elegans,226,288,False,True
C. elegans,227,233,False,True
C. elegans,227,272,False,False
C. elegans,227,273,False,False
C. elegans,227,289,False,True
C. elegans,228,286,False,True
C. elegans,228,269,False,False
C. elegans,228,273,False,False
C. elegans,228,285,False,True
C. elegans,228,288,False,True
C. elegans,229,266,False,False
C. elegans,229,272,False,False
C. elegans,229,287,False,True
C. elegans,229,289,False,True
C. elegans,230,239,False,True
C. elegans,230,272,False,False
C. elegans,230,273,False,False
C. elegans,231,287,False,True
C. elegans,231,254,False,False
C. elegans,231,272,False,False
C. elegans,231,290,False,True
C. elegans,231,291,False,True
C. elegans,231,294,False,True
C. elegans,232,273,False,False
C. elegans,232,242,False,True
C. elegans,232,264,False,True
C. elegans,232,288,False,True
C. elegans,232,290,False,True
C. elegans,232,291,False,True
C. elegans,233,272,False,False
C. elegans,233,253,False,True
C. elegans,233,275,False,True
C. elegans,233,289,False,True
C. elegans,233,290,False,True
C. elegans,233,291,False,True
C. elegans,234,247,False,False
C. elegans,235,263,False,True
C. elegans,235,268,False,False
C. elegans,235,272,False,False
C. elegans,235,278,False,False
C. elegans,235,285,False,True
C. elegans,235,290,False,True
C. elegans,236,275,False,True
C. elegans,236,265,False,False
C. elegans,236,268,False,False
C. elegans,236,269,False,False
C. elegans,236,273,False,False
C. elegans,236,287,False,True
C. elegans,236,291,False,True
C. elegans,236,238,False,False
C. elegans,237,248,False,True
C. elegans,237,263,False,False
C. elegans,237,285,False,False
C. elegans,237,255,False,True
C. elegans,237,281,False,True
C. elegans,238,249,False,True
C. elegans,238,256,False,False
C. elegans,238,265,False,True
C. elegans,238,282,False,True
C. elegans,238,287,False,False
C. elegans,238,250,False,True
C. elegans,238,280,False,True
C. elegans,238,274,False,True
C. elegans,239,266,False,False
C. elegans,239,244,False,True
C. elegans,239,245,False,True
C. elegans,239,251,False,True
C. elegans,239,255,False,True
C. elegans,239,267,False,False
C. elegans,239,268,False,False
C. elegans,239,270,False,False
C. elegans,239,271,False,False
C. elegans,239,277,False,False
C. elegans,239,278,False,False
C. elegans,239,281,False,True
C. elegans,240,245,False,False
C. elegans,240,251,False,False
C. elegans,240,256,False,True
C. elegans,240,267,False,True
C. elegans,240,268,False,True
C. elegans,240,269,False,True
C. elegans,240,270,False,True
C. elegans,240,271,False,True
C. elegans,240,276,False,False
C. elegans,240,278,False,True
C. elegans,240,284,False,False
C. elegans,240,290,False,False
C. elegans,240,291,False,False
C. elegans,241,251,False,True
C. elegans,241,247,False,True
C. elegans,241,279,False,True
C. elegans,242,264,False,True
C. elegans,243,251,False,True
C. elegans,243,246,False,True
C. elegans,243,280,False,True
C. elegans,244,251,False,True
C. elegans,244,266,False,False
C. elegans,244,268,False,False
C. elegans,244,289,False,False
C. elegans,244,293,False,True
C. elegans,244,248,False,True
C. elegans,244,249,False,True
C. elegans,244,255,False,True
C. elegans,244,284,False,True
C. elegans,244,247,False,True
C. elegans,244,250,False,True
C. elegans,244,257,False,True
C. elegans,244,283,False,True
C. elegans,244,252,False,True
C. elegans,244,261,False,True
C. elegans,245,288,False,False
C. elegans,245,254,False,True
C. elegans,245,248,False,True
C. elegans,245,249,False,True
C. elegans,245,256,False,False
C. elegans,245,267,False,False
C. elegans,245,269,False,False
C. elegans,245,272,False,False
C. elegans,245,285,False,False
C. elegans,245,292,False,True
C. elegans,245,293,False,True
C. elegans,245,251,False,True
C. elegans,245,281,False,True
C. elegans,245,284,False,True
C. elegans,245,250,False,True
C. elegans,245,283,False,True
C. elegans,245,262,False,True
C. elegans,246,250,False,True
C. elegans,246,254,False,True
C. elegans,246,265,False,True
C. elegans,246,288,False,False
C. elegans,246,289,False,False
C. elegans,247,251,False,True
C. elegans,247,288,False,False
C. elegans,247,252,False,True
C. elegans,248,250,False,True
C. elegans,248,257,False,True
C. elegans,248,273,False,False
C. elegans,248,285,False,False
C. elegans,248,292,False,True
C. elegans,248,281,False,True
C. elegans,248,279,False,True
C. elegans,249,272,False,False
C. elegans,249,273,False,False
C. elegans,249,287,False,False
C. elegans,249,293,False,True
C. elegans,249,282,False,True
C. elegans,249,280,False,True
C. elegans,250,283,False,True
C. elegans,250,284,False,True
C. elegans,250,287,False,False
C. elegans,250,257,False,True
C. elegans,250,280,False,True
C. elegans,250,258,False,True
C. elegans,250,279,False,True
C. elegans,251,280,False,True
C. elegans,251,283,False,True
C. elegans,251,284,False,True
C. elegans,251,257,False,True
C. elegans,252,261,False,True
C. elegans,252,279,False,True
C. elegans,253,275,False,True
C. elegans,254,282,False,True
C. elegans,255,261,False,True
C. elegans,255,266,False,False
C. elegans,255,268,False,False
C. elegans,255,270,False,False
C. elegans,255,271,False,False
C. elegans,255,285,False,False
C. elegans,255,292,False,True
C. elegans,256,267,False,True
C. elegans,256,269,False,True
C. elegans,256,270,False,True
C. elegans,256,271,False,True
C. elegans,256,273,False,True
C. elegans,256,287,False,False
C. elegans,256,258,False,False
C. elegans,257,261,False,True
C. elegans,257,283,False,True
C. elegans,257,284,False,True
C. elegans,258,283,False,True
C. elegans,258,284,False,True
C. elegans,259,261,False,True
C. elegans,260,262,False,True
C. elegans,262,280,False,True
C. elegans,263,266,False,False
C. elegans,263,271,False,False
C. elegans,263,272,False,False
C. elegans,263,285,False,True
C. elegans,263,288,False,True
C. elegans,264,286,False,True
C. elegans,264,273,False,False
C. elegans,264,296,False,True
C. elegans,265,267,False,False
C. elegans,265,273,False,False
C. elegans,265,287,False,False
C. elegans,265,289,False,False
C. elegans,266,267,False,True
C. elegans,266,272,False,True
C. elegans,266,268,False,True
C. elegans,266,270,False,True
C. elegans,266,288,False,False
C. elegans,266,290,False,False
C. elegans,266,291,False,False
C. elegans,266,269,False,True
C. elegans,266,277,False,True
C. elegans,266,293,False,False
C. elegans,266,292,False,False
C. elegans,266,283,False,False
C. elegans,267,269,False,True
C. elegans,267,271,False,True
C. elegans,267,273,False,True
C. elegans,267,289,False,False
C. elegans,267,290,False,False
C. elegans,267,291,False,False
C. elegans,267,268,False,True
C. elegans,267,278,False,True
C. elegans,268,269,False,True
C. elegans,268,271,False,True
C. elegans,268,273,False,True
C. elegans,268,278,False,True
C. elegans,268,270,False,True
C. elegans,268,277,False,True
C. elegans,268,281,False,False
C. elegans,268,276,False,False
C. elegans,268,293,False,False
C. elegans,268,292,False,False
C. elegans,269,288,False,False
C. elegans,269,270,False,True
C. elegans,269,272,False,True
C. elegans,269,278,False,True
C. elegans,269,282,False,False
C. elegans,269,271,False,True
C. elegans,269,277,False,True
C. elegans,269,293,False,False
C. elegans,269,292,False,False
C. elegans,269,274,False,False
C. elegans,270,272,False,True
C. elegans,270,271,False,True
C. elegans,270,277,False,True
C. elegans,270,274,False,False
C. elegans,271,273,False,True
C. elegans,271,288,False,False
C. elegans,271,278,False,True
C. elegans,271,276,False,False
C. elegans,272,289,False,False
C. elegans,272,288,False,False
C. elegans,272,275,False,False
C. elegans,272,278,False,True
C. elegans,273,288,False,False
C. elegans,273,277,False,True
C. elegans,274,278,False,False
C. elegans,274,276,False,True
C. elegans,274,277,False,False
C. elegans,274,282,False,True
C. elegans,274,293,False,True
C. elegans,275,287,False,True
C. elegans,275,296,False,True
C. elegans,276,277,False,False
C. elegans,276,278,False,False
C. elegans,277,278,False,True
C. elegans,277,293,False,False
C. elegans,279,281,False,True
C. elegans,280,282,False,True
C. elegans,281,285,False,False
C. elegans,282,287,False,False
C. elegans,283,284,False,True
C. elegans,283,285,False,False
C. elegans,285,287,False,True
C. elegans,285,294,False,True
C. elegans,285,295,False,True
C. elegans,285,296,False,True
C. elegans,285,288,False,True
C. elegans,287,294,False,True
C. elegans,287,296,False,True
C. elegans,287,289,False,True
C. elegans,287,295,False,True
C. elegans,288,292,False,False
C. elegans,289,293,False,False
C. elegans,290,292,False,False
C. elegans,290,293,False,False
C. elegans,290,295,False,True
C. elegans,292,296,False,False
C. elegans,293,296,False,False
C. elegans,294,296,False,True
